district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Newark Unified,August Schilling Elementary,36901 Spruce Street Newark CA 94560-2719,,,False,tested,Newark,Alameda County,37.528165,-122.04610600000001,
Newark Unified,Birch Grove Intermediate,37490 Birch Street Newark CA 94560-4140,,,False,tested,Newark,Alameda County,37.535168,-122.02233100000001,
Newark Unified,Birch Grove Primary,6071 Smith Ave Newark CA 94560-4536,,,False,tested,Newark,Alameda County,37.529485,-122.01610600000001,
Newark Unified,Bridgepoint High (Continuation),35753 Cedar Boulevard Newark CA 94560-5007,9.112,ppb,True,tested,Newark,Alameda County,37.544959000000006,-122.029247,9.112
Newark Unified,E. L. Musick Elementary,5735 Musick Avenue Newark CA 94560-2554,,,False,tested,Newark,Alameda County,37.542293,-122.031741,
Newark Unified,H. A. Snow Elementary,6580 Mirabeau Drive Newark CA 94560-1121,,,False,tested,Newark,Alameda County,37.542056,-122.04920600000001,
Newark Unified,James A. Graham Elementary,36270 Cherry Street Newark CA 94560-2318,,,False,tested,Newark,Alameda County,37.538576,-122.04276399999999,
Newark Unified,John F. Kennedy Elementary,35430 Blackburn Drive Newark CA 94560-1312,,,False,tested,Newark,Alameda County,37.552564000000004,-122.042348,
Newark Unified,Lincoln Elementary,36111 Bettencourt Street Newark CA 94560-2101,,,False,tested,Newark,Alameda County,37.536297999999995,-122.052617,
Newark Unified,Newark Junior High,6201 Lafayette Avenue Newark CA 94560-2432,6.926,ppb,True,tested,Newark,Alameda County,37.541784,-122.039345,7.655
Newark Unified,Newark Memorial High,39375 Cedar Boulevard Newark CA 94560-5007,,,False,tested,Newark,Alameda County,37.520625,-122.002554,
Newark Unified,Whiteford (June) Special Education Preschool,35725 Cedar Boulevard Newark CA 94560-1324,6.903,ppb,True,tested,Newark,Alameda County,37.544959000000006,-122.029247,9.609
