district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
New Jerusalem Elementary,Acacia Elementary Charter,1016 East Bianchi Road Stockton CA 95210-3503,,,,not tested,Stockton,San Joaquin County,37.996798999999996,-121.292377,
New Jerusalem Elementary,Acacia Middle Charter,1016 East Bianchi Rd Stockton CA 95210-3503,,,,not tested,Stockton,San Joaquin County,37.996798999999996,-121.292377,
New Jerusalem Elementary,Delta Bridges Charter,703 East Swain Road Stockton CA 95207-3146,,,,not tested,Stockton,San Joaquin County,38.009260999999995,-121.302152,
New Jerusalem Elementary,Delta Charter,31400B South Koster Road Tracy CA 95304-8824,,,,not tested,Tracy,San Joaquin County,37.668039,-121.324129,
New Jerusalem Elementary,Delta Charter Online,31400 S. Koster Road Tracy CA 95304-8824,,,,not tested,Tracy,San Joaquin County,37.668039,-121.324129,
New Jerusalem Elementary,Delta Home Charter,1301 Durham Ferry Road Tracy CA 95304-8798,,,,not tested,Tracy,San Joaquin County,37.6677,-121.322217,
New Jerusalem Elementary,Delta Keys Charter,31400 S. Koster Rd Tracy CA 95304-8824,,,,not tested,Tracy,San Joaquin County,37.668039,-121.324129,
New Jerusalem Elementary,Delta Launch Charter,31400 South Koster Rd Tracy CA 95304-8824,,,,not tested,Tracy,San Joaquin County,37.668039,-121.324129,
New Jerusalem Elementary,New Jerusalem,31400 South Koster Road Tracy CA 95304-8824,,,,not tested,Tracy,San Joaquin County,37.668039,-121.324129,
New Jerusalem Elementary,New Jerusalem Elementary,31400C South Koster Road Tracy CA 95304-8824,,,,not tested,Tracy,San Joaquin County,37.668039,-121.324129,
New Jerusalem Elementary,Valley View Charter Prep,2453 Grand Canal Boulevard Suite A-2 Stockton CA 95207-8259,,,,not tested,Stockton,San Joaquin County,37.984225,-121.33761799999999,
