district,schoolName,schoolAddress,medianResult,unit,lead,status,city,county,latitude,longitude,maxResult
Vallejo City Unified,Annie Pennycook Elementary,3620 Fernwood Drive Vallejo CA 94591-6648,,,False,tested,Vallejo,Solano County,38.099081,-122.21198700000001,
Vallejo City Unified,Beverly Hills Elementary,1450 Coronel Avenue Vallejo CA 94591-7921,,,False,tested,Vallejo,Solano County,38.087218,-122.224484,
Vallejo City Unified,Cave Language Academy,770 Tregaskis Avenue Vallejo CA 94591-4804,,,False,tested,Vallejo,Solano County,38.107876,-122.222577,
Vallejo City Unified,Dan Mini Elementary,1530 Lorenzo Drive Vallejo CA 94589-1614,,,False,tested,Vallejo,Solano County,38.149435,-122.259672,
Vallejo City Unified,Elsa Widenmann Elementary,100 Whitney Drive Vallejo CA 94589-2194,,,False,tested,Vallejo,Solano County,38.147462,-122.24434099999999,
Vallejo City Unified,Federal Terrace Elementary,415 Daniels Street Vallejo CA 94590-3040,,,False,tested,Vallejo,Solano County,38.122703,-122.26813600000001,
Vallejo City Unified,Franklin Middle,501 Starr Avenue Vallejo CA 94590-7154,,,False,tested,Vallejo,Solano County,38.098399,-122.232087,
Vallejo City Unified,Glen Cove Elementary,501 Glen Cove Parkway Vallejo CA 94591-7537,,,False,tested,Vallejo,Solano County,38.074469,-122.208037,
Vallejo City Unified,Grace Patterson Elementary,1080 Porter Street Vallejo CA 94590-7742,,,False,tested,Vallejo,Solano County,38.080174,-122.23841999999999,
Vallejo City Unified,Griffin Academy,425 Corcoran Ave Vallejo CA 94589,11.0,ppb,True,tested,Vallejo,Solano County,38.148544,-122.24854599999999,11.0
Vallejo City Unified,Highland Elementary,1309 Ensign Avenue Vallejo CA 94590-3949,,,False,tested,Vallejo,Solano County,38.11466,-122.234412,
Vallejo City Unified,Hogan Middle,850 Rosewood Avenue Vallejo CA 94591-5647,,,False,tested,Vallejo,Solano County,38.101394,-122.215774,
Vallejo City Unified,Jesse M. Bethel High,1800 Ascot Parkway Vallejo CA 94591-8367,,,False,tested,Vallejo,Solano County,38.119966999999995,-122.20746899999999,
Vallejo City Unified,John Finney High (Continuation),233 Hobbs Avenue Vallejo CA 94589-2325,,,False,tested,Vallejo,Solano County,38.132870000000004,-122.249096,
Vallejo City Unified,Johnston Cooper Elementary,612 Del Mar Street Vallejo CA 94589-2605,,,False,tested,Vallejo,Solano County,38.126692,-122.23943500000001,
Vallejo City Unified,Joseph H. Wardlaw Elementary,1698 Oakwood Avenue Vallejo CA 94591-4145,,,False,tested,Vallejo,Solano County,38.11786,-122.210894,
Vallejo City Unified,Lincoln Elementary,620 Carolina Street Vallejo CA 94590-5504,,,False,tested,Vallejo,Solano County,38.104296000000005,-122.25413400000001,
Vallejo City Unified,Loma Vista Environmental Science Academy,146 Rainier Street Vallejo CA 94589-1846,,,False,tested,Vallejo,Solano County,38.151265,-122.244445,
Vallejo City Unified,Mare Island Health and Fitness Academy,400 Rickover Street Vallejo CA 94592-1128,,,False,tested,Vallejo,Solano County,38.095364000000004,-122.27395,
Vallejo City Unified,Mare Island Technology Academy,2 Positive Place Vallejo CA 94589-1825,,,False,tested,Vallejo,Solano County,38.149508000000004,-122.244219,
Vallejo City Unified,Solano Middle,1025 Corcoran Avenue Vallejo CA 94589-1844,,,False,tested,Vallejo,Solano County,38.154104,-122.240727,
Vallejo City Unified,Steffan Manor Elementary,815 Cedar Street Vallejo CA 94591-6531,,,False,tested,Vallejo,Solano County,38.100543,-122.22440900000001,
Vallejo City Unified,Vallejo Charter,2833 Tennessee Street Vallejo CA 94591-4948,,,False,tested,Vallejo,Solano County,38.109024,-122.214873,
Vallejo City Unified,Vallejo Education Academy,301 Farragut Avenue Vallejo CA 94590-4309,,,False,tested,Vallejo,Solano County,38.112186,-122.26233300000001,
Vallejo City Unified,Vallejo High,840 Nebraska Street Vallejo CA 94590-3368,,,False,tested,Vallejo,Solano County,38.114163,-122.24521000000001,
Vallejo City Unified,Vallejo High School AnnexISP,1347 Amador St Vallejo CA 94590,,,False,tested,Vallejo,Solano County,38.112665,-122.24338799999998,
